Time,sample,Type,Sub,Chan,Num,Aux
1:08.1,24517,),0,0,2,
1:08.1,24547,(,0,0,0,
1:08.2,24564,p,0,0,0,
1:08.2,24585,),0,0,0,
1:08.3,24607,(,0,0,1,
1:08.4,24624,N,0,0,0,
1:08.4,24638,),0,0,1,
1:08.6,24697,(,0,0,2,
1:08.6,24719,t,0,0,4,
1:08.7,24759,t,0,0,4,
1:08.8,24796,),0,0,2,
1:08.9,24834,(,0,0,0,
1:09.0,24850,p,0,0,0,
1:09.0,24875,),0,0,0,
1:09.1,24893,(,0,0,1,
1:09.2,24912,N,0,0,0,
1:09.2,24921,),0,0,1,
1:09.4,24984,(,0,0,2,
1:09.4,25002,t,0,0,4,
1:09.5,25035,t,0,0,4,
1:09.6,25071,),0,0,2,
1:09.7,25116,(,0,0,0,
1:09.8,25133,p,0,0,0,
1:09.8,25160,),0,0,0,
1:09.9,25178,(,0,0,1,
1:09.9,25196,N,0,0,0,
1:10.0,25210,),0,0,1,
1:10.2,25280,(,0,0,2,
1:10.2,25290,t,0,0,4,
1:10.3,25318,t,0,0,4,
1:10.4,25357,),0,0,2,
1:10.5,25402,(,0,0,0,
1:10.6,25420,p,0,0,0,
1:10.6,25446,),0,0,0,
1:10.7,25465,(,0,0,1,
1:10.7,25484,N,0,0,0,
1:10.8,25499,),0,0,1,
1:11.0,25561,(,0,0,2,
1:11.0,25582,t,0,0,4,
1:11.1,25615,t,0,0,4,
1:11.2,25659,),0,0,2,
1:11.3,25696,(,0,0,0,
1:11.4,25714,p,0,0,0,
1:11.5,25740,),0,0,0,
1:11.5,25759,(,0,0,1,
1:11.6,25779,N,0,0,0,
1:11.6,25796,),0,0,1,
1:11.8,25861,(,0,0,2,
1:11.8,25879,t,0,0,4,
1:11.9,25919,t,0,0,4,
1:12.0,25948,),0,0,2,
1:12.2,26003,(,0,0,0,
1:12.2,26020,p,0,0,0,
1:12.3,26046,),0,0,0,
1:12.4,26064,(,0,0,1,
1:12.4,26087,N,0,0,0,
1:12.4,26096,),0,0,1,
1:12.7,26192,(,0,0,2,
1:12.8,26217,t,0,0,0,
1:12.9,26265,),0,0,2,
1:13.0,26302,(,0,0,0,
1:13.1,26320,p,0,0,0,
1:13.1,26348,),0,0,0,
1:13.2,26367,(,0,0,1,
1:13.2,26385,N,0,0,0,
1:13.3,26400,),0,0,1,
1:13.5,26492,(,0,0,2,
1:13.6,26515,t,0,0,0,
1:13.7,26545,),0,0,2,
1:13.8,26592,(,0,0,0,
1:13.9,26614,p,0,0,0,
1:13.9,26634,),0,0,0,
1:14.0,26651,(,0,0,1,
1:14.0,26669,N,0,0,0,
1:14.1,26683,),0,0,1,
1:14.2,26747,(,0,0,2,
1:14.3,26767,t,0,0,4,
1:14.4,26797,t,0,0,4,
1:14.5,26823,),0,0,2,
1:14.6,26874,(,0,0,0,
1:14.7,26892,p,0,0,0,
1:14.7,26916,),0,0,0,
1:14.8,26932,(,0,0,1,
1:14.8,26951,N,0,0,0,
1:14.9,26965,),0,0,1,
1:15.0,27029,(,0,0,2,
1:15.1,27044,t,0,0,4,
1:15.2,27074,t,0,0,4,
1:15.3,27121,),0,0,2,
1:15.4,27157,(,0,0,0,
1:15.4,27176,p,0,0,0,
1:15.5,27201,),0,0,0,
1:15.6,27217,(,0,0,1,
1:15.6,27236,N,0,0,0,
1:15.6,27251,),0,0,1,
1:15.8,27311,(,0,0,2,
1:15.9,27331,t,0,0,4,
1:16.0,27362,t,0,0,4,
1:16.1,27412,),0,0,2,
1:16.2,27456,(,0,0,0,
1:16.3,27474,p,0,0,0,
1:16.3,27495,),0,0,0,
1:16.4,27518,(,0,0,1,
1:16.4,27535,N,0,0,0,
1:16.5,27549,),0,0,1,
1:16.7,27614,(,0,0,2,
1:16.7,27629,t,0,0,4,
1:16.8,27662,t,0,0,4,
1:16.9,27696,),0,0,2,
1:17.0,27751,(,0,0,0,
1:17.1,27768,p,0,0,0,
1:17.2,27795,),0,0,0,
1:17.2,27812,(,0,0,1,
1:17.3,27832,N,0,0,0,
1:17.3,27851,),0,0,1,
1:17.5,27912,(,0,0,2,
1:17.5,27930,t,0,0,4,
1:17.6,27964,t,0,0,4,
1:17.7,27980,),0,0,2,
1:17.9,28051,(,0,0,0,
1:17.9,28068,p,0,0,0,
1:18.0,28091,),0,0,0,
1:18.0,28109,(,0,0,1,
1:18.1,28131,N,0,0,0,
1:18.1,28140,),0,0,1,
1:18.3,28207,(,0,0,2,
1:18.4,28224,t,0,0,4,
1:18.5,28261,t,0,0,4,
1:18.6,28302,),0,0,2,
1:18.7,28345,(,0,0,0,
1:18.7,28364,p,0,0,0,
1:18.8,28392,),0,0,0,
1:18.9,28410,(,0,0,1,
1:18.9,28430,N,0,0,0,
1:19.0,28444,),0,0,1,
1:19.1,28510,(,0,0,2,
1:19.2,28523,t,0,0,4,
1:19.3,28560,t,0,0,4,
1:19.4,28598,),0,0,2,
1:19.5,28643,(,0,0,0,
1:19.6,28662,p,0,0,0,
1:19.6,28685,),0,0,0,
1:19.7,28706,(,0,0,1,
1:19.7,28725,N,0,0,0,
1:19.8,28740,),0,0,1,
1:20.0,28809,(,0,0,2,
1:20.0,28823,t,0,0,4,
1:20.1,28859,t,0,0,4,
1:20.2,28897,),0,0,2,
1:20.3,28929,(,0,0,0,
1:20.4,28951,p,0,0,0,
1:20.4,28971,),0,0,0,
1:20.5,28991,(,0,0,1,
1:20.5,29013,N,0,0,0,
1:20.6,29027,),0,0,1,
1:20.7,29087,(,0,0,2,
1:20.8,29106,t,0,0,4,
1:20.9,29139,t,0,0,4,
1:21.0,29174,),0,0,2,
1:21.1,29215,(,0,0,0,
1:21.2,29232,p,0,0,0,
1:21.2,29257,),0,0,0,
1:21.3,29275,(,0,0,1,
1:21.3,29293,N,0,0,0,
1:21.4,29306,),0,0,1,
1:21.5,29366,(,0,0,2,
1:21.6,29383,t,0,0,4,
1:21.7,29420,t,0,0,4,
1:21.8,29465,),0,0,2,
1:21.9,29499,(,0,0,0,
1:22.0,29521,p,0,0,0,
1:22.0,29543,),0,0,0,
1:22.1,29559,(,0,0,1,
1:22.1,29579,N,0,0,0,
1:22.2,29594,),0,0,1,
1:22.3,29659,(,0,0,2,
1:22.4,29671,t,0,0,4,
1:22.5,29703,t,0,0,4,
1:22.6,29761,),0,0,2,
1:22.7,29789,(,0,0,0,
1:22.8,29811,p,0,0,0,
1:22.8,29834,),0,0,0,
1:22.9,29852,(,0,0,1,
1:22.9,29872,N,0,0,0,
1:23.0,29888,),0,0,1,
1:23.2,29957,(,0,0,2,
1:23.2,29975,t,0,0,4,
1:23.3,30008,t,0,0,4,
1:23.4,30048,),0,0,2,
1:23.6,30096,(,0,0,0,
1:23.6,30117,p,0,0,0,
1:23.7,30139,),0,0,0,
1:23.7,30162,(,0,0,1,
1:23.8,30181,N,0,0,0,
1:23.8,30195,),0,0,1,
1:24.0,30259,(,0,0,2,
1:24.1,30277,t,0,0,4,
1:24.2,30312,t,0,0,4,
1:24.3,30353,),0,0,2,
1:24.4,30405,(,0,0,0,
1:24.5,30424,p,0,0,0,
1:24.5,30447,),0,0,0,
1:24.6,30467,(,0,0,1,
1:24.6,30486,N,0,0,0,
1:24.7,30494,),0,0,1,
1:24.8,30560,(,0,0,2,
1:24.9,30579,t,0,0,4,
1:25.0,30614,t,0,0,4,
1:25.1,30659,),0,0,2,
1:25.2,30697,(,0,0,0,
1:25.3,30716,p,0,0,0,
1:25.3,30740,),0,0,0,
1:25.4,30760,(,0,0,1,
1:25.4,30778,N,0,0,0,
1:25.5,30792,),0,0,1,
1:25.7,30877,(,0,0,2,
1:25.8,30899,t,0,0,0,
1:25.9,30936,),0,0,2,
1:26.0,30987,(,0,0,0,
1:26.1,31003,p,0,0,0,
1:26.1,31024,),0,0,0,
1:26.2,31045,(,0,0,1,
1:26.2,31064,N,0,0,0,
1:26.3,31078,),0,0,1,
1:26.5,31140,(,0,0,2,
1:26.5,31155,t,0,0,1,
1:26.6,31180,),0,0,2,
1:26.8,31267,(,0,0,0,
1:26.9,31285,p,0,0,0,
1:26.9,31308,),0,0,0,
1:27.0,31329,(,0,0,1,
1:27.0,31347,N,0,0,0,
1:27.0,31355,),0,0,1,
1:27.2,31419,(,0,0,2,
1:27.3,31437,t,0,0,4,
1:27.4,31471,t,0,0,4,
1:27.5,31510,),0,0,2,
1:27.6,31554,(,0,0,0,
1:27.6,31571,p,0,0,0,
1:27.7,31595,),0,0,0,
1:27.8,31614,(,0,0,1,
1:27.8,31635,N,0,0,0,
1:27.9,31649,),0,0,1,
1:28.4,31843,(,0,0,0,
1:28.5,31861,p,0,0,0,
1:28.5,31887,),0,0,0,
1:28.6,31906,(,0,0,1,
1:28.6,31927,N,0,0,0,
1:28.7,31942,),0,0,1,
1:28.9,32004,(,0,0,2,
1:28.9,32025,t,0,0,4,
1:29.0,32062,t,0,0,4,
1:29.1,32100,),0,0,2,
1:29.2,32139,(,0,0,0,
1:29.3,32158,p,0,0,0,
1:29.4,32184,),0,0,0,
1:29.4,32203,(,0,0,1,
1:29.5,32223,N,0,0,0,
1:29.5,32238,),0,0,1,
1:29.7,32303,(,0,0,2,
1:29.7,32319,t,0,0,4,
1:29.8,32360,t,0,0,4,
1:30.0,32413,),0,0,2,
1:30.1,32443,(,0,0,0,
1:30.1,32461,p,0,0,0,
1:30.2,32488,),0,0,0,
1:30.3,32508,(,0,0,1,
1:30.3,32529,N,0,0,0,
1:30.3,32538,),0,0,1,
1:30.5,32614,(,0,0,2,
1:30.6,32630,t,0,0,4,
1:30.7,32666,t,0,0,4,
1:30.8,32709,),0,0,2,
1:30.9,32753,(,0,0,0,
1:31.0,32776,p,0,0,0,
1:31.1,32798,),0,0,0,
1:31.1,32815,(,0,0,1,
1:31.2,32835,N,0,0,0,
1:31.2,32849,),0,0,1,
1:31.7,33046,(,0,0,0,
1:31.8,33066,p,0,0,0,
1:31.9,33089,),0,0,0,
1:31.9,33105,(,0,0,1,
1:32.0,33126,N,0,0,0,
1:32.0,33141,),0,0,1,
1:32.2,33195,(,0,0,2,
1:32.2,33216,t,0,0,4,
1:32.3,33259,t,0,0,4,
1:32.4,33296,),0,0,2,
1:32.5,33323,(,0,0,0,
1:32.6,33343,p,0,0,0,
1:32.6,33364,),0,0,0,
1:32.7,33384,(,0,0,1,
1:32.7,33402,N,0,0,0,
1:32.8,33412,),0,0,1,
1:32.9,33475,(,0,0,2,
1:33.0,33493,t,0,0,4,
1:33.1,33527,t,0,0,4,
1:33.2,33566,),0,0,2,
1:33.3,33611,(,0,0,0,
1:33.4,33628,p,0,0,0,
1:33.4,33653,),0,0,0,
1:33.5,33671,(,0,0,1,
1:33.5,33690,N,0,0,0,
1:33.6,33699,),0,0,1,
1:33.7,33761,(,0,0,2,
1:33.8,33777,t,0,0,4,
1:33.9,33809,t,0,0,4,
1:34.0,33846,),0,0,2,
1:34.1,33895,(,0,0,0,
1:34.2,33914,p,0,0,0,
1:34.2,33937,),0,0,0,
1:34.3,33956,(,0,0,1,
1:34.3,33979,N,0,0,0,
1:34.4,33993,),0,0,1,
1:34.9,34188,(,0,0,0,
1:35.0,34208,p,0,0,0,
1:35.0,34229,),0,0,0,
1:35.1,34254,(,0,0,1,
1:35.2,34273,N,0,0,0,
1:35.2,34290,),0,0,1,
1:35.4,34354,(,0,0,2,
1:35.4,34373,t,0,0,1,
1:35.5,34398,),0,0,2,
1:35.7,34487,(,0,0,0,
1:35.8,34509,p,0,0,0,
1:35.9,34532,),0,0,0,
1:35.9,34554,(,0,0,1,
1:36.0,34574,N,0,0,0,
1:36.0,34588,),0,0,1,
1:36.2,34653,(,0,0,2,
1:36.3,34671,t,0,0,4,
1:36.4,34709,t,0,0,4,
1:36.5,34742,),0,0,2,
1:36.6,34792,(,0,0,0,
1:36.6,34809,p,0,0,0,
1:36.7,34832,),0,0,0,
1:36.8,34850,(,0,0,1,
1:36.8,34869,N,0,0,0,
1:36.8,34877,),0,0,1,
1:37.0,34951,(,0,0,2,
1:37.1,34968,t,0,0,4,
1:37.2,35003,t,0,0,4,
1:37.3,35046,),0,0,2,
1:37.4,35081,(,0,0,0,
1:37.5,35106,p,0,0,0,
1:37.5,35129,),0,0,0,
1:37.6,35148,(,0,0,1,
1:37.6,35167,N,0,0,0,
1:37.7,35182,),0,0,1,
1:37.9,35247,(,0,0,2,
1:37.9,35266,t,0,0,4,
1:38.0,35300,t,0,0,4,
1:38.1,35333,),0,0,2,
1:38.2,35378,(,0,0,0,
1:38.3,35394,p,0,0,0,
1:38.3,35415,),0,0,0,
1:38.4,35436,(,0,0,1,
1:38.4,35454,N,0,0,0,
1:38.5,35468,),0,0,1,
1:38.6,35527,(,0,0,2,
1:38.7,35545,t,0,0,4,
1:38.8,35582,t,0,0,4,
1:38.9,35623,),0,0,2,
1:39.0,35660,(,0,0,0,
1:39.1,35676,p,0,0,0,
1:39.1,35699,),0,0,0,
1:39.2,35718,(,0,0,1,
1:39.2,35735,N,0,0,0,
1:39.2,35745,),0,0,1,
1:39.4,35810,(,0,0,2,
1:39.5,35823,t,0,0,4,
1:39.5,35854,t,0,0,4,
1:39.7,35896,),0,0,2,
1:39.8,35936,(,0,0,0,
1:39.8,35953,p,0,0,0,
1:39.9,35978,),0,0,0,
1:39.9,35998,(,0,0,1,
1:40.0,36015,N,0,0,0,
1:40.0,36023,),0,0,1,
1:40.2,36095,(,0,0,2,
1:40.3,36109,t,0,0,4,
1:40.3,36136,t,0,0,4,
1:40.4,36149,),0,0,2,
1:40.6,36225,(,0,0,0,
1:40.6,36247,p,0,0,0,
1:40.7,36270,),0,0,0,
1:40.8,36288,(,0,0,1,
1:40.8,36308,N,0,0,0,
1:40.8,36318,),0,0,1,
1:41.0,36382,(,0,0,2,
1:41.1,36404,t,0,0,4,
1:41.2,36439,t,0,0,4,
1:41.2,36452,),0,0,2,
1:41.4,36522,(,0,0,0,
1:41.5,36540,p,0,0,0,
1:41.5,36562,),0,0,0,
1:41.6,36585,(,0,0,1,
1:41.6,36604,N,0,0,0,
1:41.7,36619,),0,0,1,
1:41.8,36682,(,0,0,2,
1:41.9,36702,t,0,0,4,
1:42.0,36740,t,0,0,4,
1:42.1,36786,),0,0,2,
1:42.3,36830,(,0,0,0,
1:42.3,36849,p,0,0,0,
1:42.4,36871,),0,0,0,
1:42.4,36895,(,0,0,1,
1:42.5,36915,N,0,0,0,
1:42.5,36923,),0,0,1,
1:42.8,37017,(,0,0,2,
1:42.8,37040,t,0,0,0,
1:42.9,37070,),0,0,2,
1:43.1,37132,(,0,0,0,
1:43.1,37149,p,0,0,0,
1:43.2,37173,),0,0,0,
1:43.3,37196,(,0,0,1,
1:43.3,37214,N,0,0,0,
1:43.4,37228,),0,0,1,
1:43.6,37314,(,0,0,2,
1:43.7,37342,t,0,0,0,
1:43.8,37392,),0,0,2,
1:43.9,37420,(,0,0,0,
1:43.9,37438,p,0,0,0,
1:44.0,37458,),0,0,0,
1:44.1,37480,(,0,0,1,
1:44.1,37498,N,0,0,0,
1:44.2,37512,),0,0,1,
1:44.3,37572,(,0,0,2,
1:44.4,37588,t,0,0,4,
1:44.5,37625,t,0,0,4,
1:44.5,37654,),0,0,2,
1:44.7,37701,(,0,0,0,
1:44.7,37721,p,0,0,0,
1:44.8,37741,),0,0,0,
1:44.8,37763,(,0,0,1,
1:44.9,37781,N,0,0,0,
1:44.9,37796,),0,0,1,
1:45.1,37860,(,0,0,2,
1:45.2,37875,t,0,0,4,
1:45.3,37912,t,0,0,4,
1:45.4,37950,),0,0,2,
1:45.5,37995,(,0,0,0,
1:45.5,38012,p,0,0,0,
1:45.6,38032,),0,0,0,
1:45.7,38053,(,0,0,1,
1:45.7,38070,N,0,0,0,
1:45.7,38080,),0,0,1,
1:45.9,38141,(,0,0,2,
1:45.9,38156,t,0,0,4,
1:46.1,38198,t,0,0,4,
1:46.2,38257,),0,0,2,
1:46.3,38275,(,0,0,0,
1:46.3,38296,p,0,0,0,
1:46.4,38320,),0,0,0,
1:46.4,38337,(,0,0,1,
1:46.5,38355,N,0,0,0,
1:46.5,38369,),0,0,1,
1:47.1,38567,(,0,0,0,
1:47.1,38587,p,0,0,0,
1:47.2,38611,),0,0,0,
1:47.3,38628,(,0,0,1,
1:47.3,38650,N,0,0,0,
1:47.3,38659,),0,0,1,
1:47.6,38754,(,0,0,2,
1:47.7,38796,t,0,0,0,
1:47.8,38822,),0,0,2,
1:47.9,38867,(,0,0,0,
1:48.0,38885,p,0,0,0,
1:48.0,38913,),0,0,0,
1:48.1,38930,(,0,0,1,
1:48.1,38949,N,0,0,0,
1:48.2,38963,),0,0,1,
1:48.3,39022,(,0,0,2,
1:48.4,39043,t,0,0,4,
1:48.5,39077,t,0,0,4,
1:48.6,39129,),0,0,2,
1:48.7,39166,(,0,0,0,
1:48.8,39184,p,0,0,0,
1:48.9,39211,),0,0,0,
1:48.9,39229,(,0,0,1,
1:49.0,39251,N,0,0,0,
1:49.0,39262,),0,0,1,
1:49.6,39463,(,0,0,0,
1:49.6,39480,p,0,0,0,
1:49.7,39508,),0,0,0,
1:49.7,39525,(,0,0,1,
1:49.8,39546,N,0,0,0,
1:49.8,39560,),0,0,1,
1:50.4,39745,(,0,0,0,
1:50.4,39762,p,0,0,0,
1:50.5,39784,),0,0,0,
1:50.5,39805,(,0,0,1,
1:50.6,39824,N,0,0,0,
1:50.6,39838,),0,0,1,
1:50.8,39901,(,0,0,2,
1:50.8,39915,t,0,0,4,
1:50.9,39946,t,0,0,4,
1:51.0,39988,),0,0,2,
1:51.1,40019,(,0,0,0,
1:51.2,40036,p,0,0,0,
1:51.2,40055,),0,0,0,
1:51.3,40077,(,0,0,1,
1:51.3,40095,N,0,0,0,
1:51.4,40108,),0,0,1,
1:51.5,40168,(,0,0,2,
1:51.6,40183,t,0,0,4,
1:51.7,40223,t,0,0,4,
1:51.8,40269,),0,0,2,
1:51.9,40297,(,0,0,0,
1:51.9,40319,p,0,0,0,
1:52.0,40343,),0,0,0,
1:52.1,40361,(,0,0,1,
1:52.1,40381,N,0,0,0,
1:52.2,40395,),0,0,1,
1:52.4,40467,(,0,0,2,
1:52.4,40478,t,0,0,4,
1:52.5,40514,t,0,0,4,
1:52.6,40553,),0,0,2,
1:52.7,40591,(,0,0,0,
1:52.8,40616,p,0,0,0,
1:52.8,40636,),0,0,0,
1:52.9,40654,(,0,0,1,
1:52.9,40676,N,0,0,0,
1:53.0,40690,),0,0,1,
1:53.5,40887,(,0,0,0,
1:53.6,40905,p,0,0,0,
1:53.7,40934,),0,0,0,
1:53.7,40951,(,0,0,1,
1:53.8,40969,N,0,0,0,
1:53.8,40984,),0,0,1,
1:54.0,41050,(,0,0,2,
1:54.0,41068,t,0,0,4,
1:54.1,41103,t,0,0,4,
1:54.3,41154,),0,0,2,
1:54.4,41186,(,0,0,0,
1:54.4,41207,p,0,0,0,
1:54.5,41230,),0,0,0,
1:54.5,41248,(,0,0,1,
1:54.6,41270,N,0,0,0,
1:54.6,41279,),0,0,1,
1:54.8,41339,(,0,0,2,
1:54.8,41363,t,0,0,4,
1:54.9,41397,t,0,0,4,
1:55.0,41422,),0,0,2,
1:55.2,41484,(,0,0,0,
1:55.2,41502,p,0,0,0,
1:55.3,41526,),0,0,0,
1:55.4,41547,(,0,0,1,
1:55.4,41566,N,0,0,0,
1:55.4,41579,),0,0,1,
1:55.7,41663,(,0,0,2,
1:55.7,41683,t,0,0,0,
1:55.9,41726,),0,0,2,
1:56.0,41769,(,0,0,0,
1:56.0,41784,p,0,0,0,
1:56.1,41808,),0,0,0,
1:56.1,41831,(,0,0,1,
1:56.2,41848,N,0,0,0,
1:56.2,41863,),0,0,1,
1:56.4,41928,(,0,0,2,
1:56.5,41942,t,0,0,4,
1:56.5,41971,t,0,0,4,
1:56.6,42004,),0,0,2,
1:56.7,42041,(,0,0,0,
1:56.8,42062,p,0,0,0,
1:56.8,42077,),0,0,0,
1:56.9,42097,(,0,0,1,
1:56.9,42115,N,0,0,0,
1:57.0,42129,),0,0,1,
1:57.1,42191,(,0,0,2,
1:57.2,42212,t,0,0,4,
1:57.3,42239,t,0,0,4,
1:57.4,42277,),0,0,2,
1:57.5,42334,(,0,0,0,
1:57.6,42353,p,0,0,0,
1:57.7,42379,),0,0,0,
1:57.7,42395,(,0,0,1,
1:57.8,42415,N,0,0,0,
1:57.8,42423,),0,0,1,
1:58.0,42514,(,0,0,2,
1:58.1,42537,t,0,0,0,
1:58.2,42586,),0,0,2,
1:58.3,42615,(,0,0,0,
1:58.4,42634,p,0,0,0,
1:58.5,42661,),0,0,0,
1:58.5,42676,(,0,0,1,
1:58.6,42696,N,0,0,0,
1:58.6,42712,),0,0,1,
1:58.8,42773,(,0,0,2,
1:58.8,42798,t,0,0,4,
1:58.9,42829,t,0,0,4,
1:59.0,42871,),0,0,2,
1:59.2,42912,(,0,0,0,
1:59.2,42930,p,0,0,0,
1:59.3,42954,),0,0,0,
1:59.3,42976,(,0,0,1,
1:59.4,42995,N,0,0,0,
1:59.4,43014,),0,0,1,
1:59.6,43073,(,0,0,2,
1:59.7,43100,t,0,0,4,
1:59.8,43137,t,0,0,4,
1:59.9,43191,),0,0,2,
2:00.0,43224,(,0,0,0,
2:00.1,43241,p,0,0,0,
2:00.1,43265,),0,0,0,
2:00.2,43286,(,0,0,1,
2:00.2,43306,N,0,0,0,
2:00.3,43314,),0,0,1,
2:00.5,43385,(,0,0,2,
2:00.5,43402,t,0,0,4,
2:00.6,43434,t,0,0,4,
2:00.7,43464,),0,0,2,
2:00.9,43524,(,0,0,0,
2:00.9,43540,p,0,0,0,
2:01.0,43563,),0,0,0,
2:01.0,43583,(,0,0,1,
2:01.1,43602,N,0,0,0,
2:01.1,43616,),0,0,1,
2:01.3,43678,(,0,0,2,
2:01.3,43695,t,0,0,4,
2:01.4,43731,t,0,0,4,
2:01.5,43748,),0,0,2,
2:01.7,43812,(,0,0,0,
2:01.7,43830,p,0,0,0,
2:01.8,43856,),0,0,0,
2:01.8,43872,(,0,0,1,
2:01.9,43891,N,0,0,0,
2:01.9,43906,),0,0,1,
2:02.1,43959,(,0,0,2,
2:02.1,43985,t,0,0,4,
2:02.2,44022,t,0,0,4,
2:02.3,44036,),0,0,2,
2:02.4,44090,(,0,0,0,
2:02.5,44111,p,0,0,0,
2:02.5,44135,),0,0,0,
2:02.6,44151,(,0,0,1,
2:02.6,44171,N,0,0,0,
2:02.7,44184,),0,0,1,
2:02.8,44240,(,0,0,2,
2:02.9,44258,t,0,0,4,
2:03.0,44289,t,0,0,4,
2:03.1,44333,),0,0,2,
2:03.2,44373,(,0,0,0,
2:03.3,44392,p,0,0,0,
2:03.3,44417,),0,0,0,
2:03.4,44434,(,0,0,1,
2:03.4,44454,N,0,0,0,
2:03.5,44463,),0,0,1,
2:03.6,44526,(,0,0,2,
2:03.7,44544,t,0,0,4,
2:03.8,44580,t,0,0,4,
2:03.9,44621,),0,0,2,
2:04.0,44661,(,0,0,0,
2:04.1,44680,p,0,0,0,
2:04.1,44702,),0,0,0,
2:04.2,44723,(,0,0,1,
2:04.2,44742,N,0,0,0,
2:04.3,44755,),0,0,1,
2:04.5,44842,(,0,0,2,
2:04.6,44872,t,0,0,0,
2:04.7,44900,),0,0,2,
2:04.8,44948,(,0,0,0,
2:04.9,44966,p,0,0,0,
2:04.9,44988,),0,0,0,
2:05.0,45010,(,0,0,1,
2:05.0,45029,N,0,0,0,
2:05.1,45043,),0,0,1,
2:05.2,45104,(,0,0,2,
2:05.3,45128,t,0,0,4,
2:05.4,45161,t,0,0,4,
2:05.5,45205,),0,0,2,
2:05.6,45242,(,0,0,0,
2:05.7,45260,p,0,0,0,
2:05.7,45282,),0,0,0,
2:05.8,45302,(,0,0,1,
2:05.8,45322,N,0,0,0,
2:05.9,45336,),0,0,1,
2:06.1,45398,(,0,0,2,
2:06.1,45420,t,0,0,4,
2:06.2,45454,t,0,0,4,
2:06.3,45495,),0,0,2,
2:06.5,45540,(,0,0,0,
2:06.5,45561,p,0,0,0,
2:06.6,45587,),0,0,0,
2:06.6,45607,(,0,0,1,
2:06.7,45627,N,0,0,0,
2:06.7,45637,),0,0,1,
2:06.9,45710,(,0,0,2,
2:07.0,45723,t,0,0,4,
2:07.1,45763,t,0,0,4,
2:07.1,45784,),0,0,2,
2:07.3,45844,(,0,0,0,
2:07.3,45863,p,0,0,0,
2:07.4,45884,),0,0,0,
2:07.5,45905,(,0,0,1,
2:07.5,45923,N,0,0,0,
2:07.5,45931,),0,0,1,
2:07.7,46002,(,0,0,2,
2:07.8,46016,t,0,0,4,
2:07.9,46052,t,0,0,4,
2:08.0,46087,),0,0,2,
2:08.1,46125,(,0,0,0,
2:08.1,46143,p,0,0,0,
2:08.2,46165,),0,0,0,
2:08.2,46182,(,0,0,1,
2:08.3,46203,N,0,0,0,
2:08.3,46216,),0,0,1,
2:08.5,46269,(,0,0,2,
2:08.5,46292,t,0,0,4,
2:08.6,46325,t,0,0,4,
2:08.7,46366,),0,0,2,
2:08.8,46403,(,0,0,0,
2:08.9,46420,p,0,0,0,
2:09.0,46444,),0,0,0,
2:09.0,46459,(,0,0,1,
2:09.1,46477,N,0,0,0,
2:09.1,46492,),0,0,1,
2:09.3,46555,(,0,0,2,
2:09.3,46571,t,0,0,4,
2:09.4,46601,t,0,0,4,
2:09.5,46650,),0,0,2,
2:09.6,46678,(,0,0,0,
2:09.7,46700,p,0,0,0,
2:09.7,46721,),0,0,0,
2:09.8,46739,(,0,0,1,
2:09.8,46758,N,0,0,0,
2:09.9,46771,),0,0,1,
2:10.1,46836,(,0,0,2,
2:10.1,46846,t,0,0,4,
2:10.2,46877,t,0,0,4,
2:10.3,46924,),0,0,2,
2:10.4,46956,(,0,0,0,
2:10.4,46974,p,0,0,0,
2:10.5,46995,),0,0,0,
2:10.6,47017,(,0,0,1,
2:10.6,47036,N,0,0,0,
2:10.6,47051,),0,0,1,
2:10.8,47112,(,0,0,2,
2:10.9,47137,t,0,0,4,
2:11.0,47168,t,0,0,4,
2:11.0,47182,),0,0,2,
2:11.2,47247,(,0,0,0,
2:11.3,47272,p,0,0,0,
2:11.3,47292,),0,0,0,
2:11.4,47313,(,0,0,1,
2:11.4,47333,N,0,0,0,
2:11.5,47342,),0,0,1,
2:11.7,47412,(,0,0,2,
2:11.7,47431,t,0,0,4,
2:11.8,47469,t,0,0,4,
2:11.9,47507,),0,0,2,
2:12.0,47549,(,0,0,0,
2:12.1,47570,p,0,0,0,
2:12.1,47590,),0,0,0,
2:12.2,47608,(,0,0,1,
2:12.3,47631,N,0,0,0,
2:12.3,47640,),0,0,1,
2:12.5,47735,(,0,0,2,
2:12.6,47758,t,0,0,0,
2:12.8,47813,),0,0,2,
2:12.8,47837,(,0,0,0,
2:12.9,47857,p,0,0,0,
2:13.0,47882,),0,0,0,
2:13.0,47899,(,0,0,1,
2:13.1,47918,N,0,0,0,
2:13.1,47927,),0,0,1,
2:13.2,47973,(,0,0,2,
2:13.3,47999,t,0,0,1,
2:13.4,48038,),0,0,2,
2:13.6,48123,(,0,0,0,
2:13.7,48138,p,0,0,0,
2:13.7,48162,),0,0,0,
2:13.8,48183,(,0,0,1,
2:13.8,48201,N,0,0,0,
2:13.9,48216,),0,0,1,
2:14.1,48282,(,0,0,2,
2:14.1,48298,t,0,0,4,
2:14.2,48337,t,0,0,4,
2:14.3,48363,),0,0,2,
2:14.4,48410,(,0,0,0,
2:14.5,48427,p,0,0,0,
2:14.5,48446,),0,0,0,
2:14.6,48464,(,0,0,1,
2:14.6,48484,N,0,0,0,
2:14.7,48498,),0,0,1,
2:14.8,48555,(,0,0,2,
2:14.9,48570,t,0,0,4,
2:15.0,48605,t,0,0,4,
